batch,max_seq_length,n_embed,n_head,tensor_parallelism,gpu_name,sms,tpcs,gpcs,cuda_cores,tensor_cores,ram_gb,l2_cache_mb,mem_bw_gB_s,phase,runtime_s,kernel
64,1024,8192,32,8,h100,114,57,8,14592,456,80,50,2000,0,0.019312190628051753,attn
2,16384,4096,128,2,h100,114,57,8,14592,456,80,50,2000,0,0.1332338966369629,attn
4,512,16384,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.0017526576101779938,attn
64,16384,2048,64,4,h100,114,57,8,14592,456,80,50,2000,0,1.022919338989258,attn
128,4096,8192,16,2,h100,114,57,8,14592,456,80,50,2000,0,1.1179266235351564,attn
32,8192,8192,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.4174455291748046,attn
64,8192,4096,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.5720733612060547,attn
128,8192,16384,32,1,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,4096,4096,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.11321957092285155,attn
32,16384,8192,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.524297720336914,attn
16,4096,8192,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.12733013191223147,attn
64,8192,8192,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.411641943359375,attn
128,1024,4096,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.030000297641754152,attn
64,16384,16384,64,2,h100,114,57,8,14592,456,80,50,2000,0,,attn
32,4096,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.24992866592407226,attn
128,16384,8192,32,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,8192,16384,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.8817745880126955,attn
8,8192,1024,8,4,h100,114,57,8,14592,456,80,50,2000,0,0.008041515207290649,attn
16,2048,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.02298468952178955,attn
64,16384,8192,64,1,h100,114,57,8,14592,456,80,50,2000,0,,attn
128,8192,2048,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.33515763244628904,attn
64,8192,16384,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.8864933044433594,attn
64,4096,8192,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.1420327507019043,attn
128,8192,4096,16,4,h100,114,57,8,14592,456,80,50,2000,0,0.634764340209961,attn
64,2048,16384,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.622434603881836,attn
16,16384,4096,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.3161549407958984,attn
32,8192,16384,8,2,h100,114,57,8,14592,456,80,50,2000,0,2.6184743652343747,attn
64,8192,4096,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.28786374511718754,attn
128,4096,8192,32,8,h100,114,57,8,14592,456,80,50,2000,0,0.24947567062377923,attn
64,16384,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
32,1024,1024,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.002862092781066895,attn
128,16384,16384,64,8,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,4096,8192,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.27923154602050787,attn
8,16384,8192,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.6502464416503907,attn
4,4096,4096,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.005280670356750489,attn
64,8192,16384,64,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
128,512,4096,128,1,h100,114,57,8,14592,456,80,50,2000,0,0.06313677825927735,attn
32,16384,8192,16,4,h100,114,57,8,14592,456,80,50,2000,0,1.5550441345214845,attn
64,4096,16384,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.7532220977783203,attn
128,16384,2048,128,2,h100,114,57,8,14592,456,80,50,2000,0,7.723230444335937,attn
64,8192,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.676031069946289,attn
32,8192,8192,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.17150580902099608,attn
16,2048,8192,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.025656087970733644,attn
64,16384,8192,32,8,h100,114,57,8,14592,456,80,50,2000,0,1.2866397766113282,attn
128,8192,16384,64,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,8192,2048,64,1,h100,114,57,8,14592,456,80,50,2000,0,1.0918662048339842,attn
32,8192,4096,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.2832675720214844,attn
128,8192,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,2048,4096,16,8,h100,114,57,8,14592,456,80,50,2000,0,0.017021851158142084,attn
16,16384,16384,128,2,h100,114,57,8,14592,456,80,50,2000,0,2.5684546508789063,attn
16,2048,4096,16,1,h100,114,57,8,14592,456,80,50,2000,0,0.03532089767456055,attn
64,16384,16384,128,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
128,4096,4096,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.11408488960266112,attn
32,8192,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.3471943237304687,attn
64,8192,16384,64,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
128,8192,2048,32,8,h100,114,57,8,14592,456,80,50,2000,0,0.16882630310058594,attn
64,2048,8192,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.10922901611328124,attn
16,16384,8192,8,2,h100,114,57,8,14592,456,80,50,2000,0,1.8419557373046875,attn
32,4096,16384,32,8,h100,114,57,8,14592,456,80,50,2000,0,0.18876384429931645,attn
64,8192,8192,128,2,h100,114,57,8,14592,456,80,50,2000,0,1.6627391174316408,attn
128,1024,16384,16,4,h100,114,57,8,14592,456,80,50,2000,0,0.2782190521240234,attn
64,16384,1024,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.9422153625488281,attn
32,4096,8192,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.07118709526062013,attn
128,16384,8192,32,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,8192,4096,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.7211179321289064,attn
4,8192,16384,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.1174719669342041,attn
8,8192,8192,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.11002043800354003,attn
64,8192,8192,8,8,h100,114,57,8,14592,456,80,50,2000,0,0.4342509826660156,attn
128,4096,2048,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.1536026885986328,attn
32,16384,16384,32,1,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,512,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.03998175811767579,attn
128,16384,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,4096,16384,32,8,h100,114,57,8,14592,456,80,50,2000,0,0.3681955383300781,attn
32,8192,2048,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.25265298538208003,attn
16,2048,16384,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.03362865352630615,attn
64,16384,4096,64,4,h100,114,57,8,14592,456,80,50,2000,0,1.2441462524414062,attn
128,8192,8192,128,1,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,8192,4096,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.28092515258789064,attn
32,8192,2048,16,4,h100,114,57,8,14592,456,80,50,2000,0,0.06591982002258301,attn
128,8192,16384,128,2,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,2048,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.19962806396484375,attn
8,16384,8192,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.13802311325073247,attn
8,4096,16384,128,2,h100,114,57,8,14592,456,80,50,2000,0,0.17351591873168945,attn
64,8192,1024,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.1342695755004883,attn
128,2048,16384,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.29250491638183596,attn
32,16384,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,1.05831416015625,attn
64,2048,4096,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.03411220970153809,attn
128,16384,16384,64,8,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,8192,8192,8,4,h100,114,57,8,14592,456,80,50,2000,0,0.9522926818847657,attn
32,8192,8192,128,1,h100,114,57,8,14592,456,80,50,2000,0,1.6831150695800783,attn
32,1024,4096,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.0074926271677017205,attn
64,16384,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,,attn
128,4096,4096,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.3268506607055664,attn
64,8192,16384,16,8,h100,114,57,8,14592,456,80,50,2000,0,1.1610743408203126,attn
32,8192,8192,32,8,h100,114,57,8,14592,456,80,50,2000,0,0.18244497833251955,attn
128,8192,8192,128,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,4096,16384,64,2,h100,114,57,8,14592,456,80,50,2000,0,1.4767687438964845,attn
8,16384,2048,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.06604049587249755,attn
2,4096,8192,16,4,h100,114,57,8,14592,456,80,50,2000,0,0.007953803205490112,attn
64,16384,4096,128,8,h100,114,57,8,14592,456,80,50,2000,0,1.0544439331054687,attn
128,8192,16384,32,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
32,8192,4096,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.362513053894043,attn
64,4096,8192,64,1,h100,114,57,8,14592,456,80,50,2000,0,1.0043964904785156,attn
128,8192,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,256,2048,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.0007520863980054856,attn
32,16384,16384,32,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
16,8192,2048,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.03500314273834229,attn
64,8192,16384,64,2,h100,114,57,8,14592,456,80,50,2000,0,,attn
128,4096,8192,32,2,h100,114,57,8,14592,456,80,50,2000,0,1.0538269592285157,attn
64,16384,8192,128,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
32,1024,16384,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.06589372806549072,attn
128,16384,4096,16,2,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,4096,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.24766718597412107,attn
16,8192,4096,32,8,h100,114,57,8,14592,456,80,50,2000,0,0.03594127941131591,attn
1,1024,2048,16,1,h100,114,57,8,14592,456,80,50,2000,0,0.00044322720170021055,attn
1,1024,2048,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.00034141919910907746,attn
1,1024,2048,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.0004875343978404998,attn
1,1024,2048,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.0003552959993481637,attn
1,1024,2048,64,1,h100,114,57,8,14592,456,80,50,2000,0,0.0005831120043992996,attn
1,1024,2048,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.0004261360004544258,attn
1,1024,4096,16,1,h100,114,57,8,14592,456,80,50,2000,0,0.0008891167938709258,attn
1,1024,4096,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.0004917648017406464,attn
1,1024,4096,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.0008759472012519837,attn
1,1024,4096,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.0005092543929815293,attn
1,1024,4096,64,1,h100,114,57,8,14592,456,80,50,2000,0,0.0009585376024246216,attn
1,1024,4096,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.0005560607999563217,attn
1,1024,8192,16,1,h100,114,57,8,14592,456,80,50,2000,0,0.00264765920639038,attn
1,1024,8192,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.0012511184096336365,attn
1,1024,8192,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.0025138991832733154,attn
1,1024,8192,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.0012646479904651641,attn
1,1024,8192,64,1,h100,114,57,8,14592,456,80,50,2000,0,0.0025050767898559573,attn
1,1024,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.00125800479054451,attn
1,2048,2048,16,1,h100,114,57,8,14592,456,80,50,2000,0,0.0009148512035608292,attn
1,2048,2048,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.0005745151966810226,attn
1,2048,2048,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.0010756496012210846,attn
1,2048,2048,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.0006636480033397673,attn
1,2048,2048,64,1,h100,114,57,8,14592,456,80,50,2000,0,0.001466697597503662,attn
1,2048,2048,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.0008456576019525528,attn
1,2048,4096,16,1,h100,114,57,8,14592,456,80,50,2000,0,0.0021150496244430545,attn
1,2048,4096,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.001095358407497406,attn
1,2048,4096,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.0021056447982788088,attn
1,2048,4096,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.0010822192013263702,attn
1,2048,4096,64,1,h100,114,57,8,14592,456,80,50,2000,0,0.0024115152120590213,attn
1,2048,4096,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.0012355152010917665,attn
1,2048,8192,16,1,h100,114,57,8,14592,456,80,50,2000,0,0.005868897628784181,attn
1,2048,8192,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.0030859039902687074,attn
1,2048,8192,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.005552278351783751,attn
1,2048,8192,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.0028490991830825802,attn
1,2048,8192,64,1,h100,114,57,8,14592,456,80,50,2000,0,0.005538446378707886,attn
1,2048,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.0028299872040748594,attn
1,4096,2048,16,1,h100,114,57,8,14592,456,80,50,2000,0,0.0025656000137329106,attn
1,4096,2048,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.0013924095988273619,attn
1,4096,2048,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.0031454799890518184,attn
1,4096,2048,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.0017226431965827941,attn
1,4096,2048,64,1,h100,114,57,8,14592,456,80,50,2000,0,0.004912599968910218,attn
1,4096,2048,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.0025075376152992246,attn
1,4096,4096,16,1,h100,114,57,8,14592,456,80,50,2000,0,0.006006294417381286,attn
1,4096,4096,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.0030166799902915957,attn
1,4096,4096,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.005883827185630798,attn
1,4096,4096,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.0028593680262565613,attn
1,4096,4096,64,1,h100,114,57,8,14592,456,80,50,2000,0,0.007033345603942871,attn
1,4096,4096,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.0034650511741638177,attn
1,4096,8192,16,1,h100,114,57,8,14592,456,80,50,2000,0,0.015247367954254151,attn
1,4096,8192,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.007872619247436523,attn
1,4096,8192,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.014811548852920534,attn
1,4096,8192,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.007435540819168092,attn
1,4096,8192,64,1,h100,114,57,8,14592,456,80,50,2000,0,0.014546992063522338,attn
1,4096,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.007291284799575806,attn
2,1024,2048,16,1,h100,114,57,8,14592,456,80,50,2000,0,0.0007148431956768035,attn
2,1024,2048,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.0004398799985647201,attn
2,1024,2048,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.0007882656037807463,attn
2,1024,2048,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.00048278879970312116,attn
2,1024,2048,64,1,h100,114,57,8,14592,456,80,50,2000,0,0.0009927231997251512,attn
2,1024,2048,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.0005791247963905335,attn
2,1024,4096,16,1,h100,114,57,8,14592,456,80,50,2000,0,0.0017262480080127713,attn
2,1024,4096,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.000876651194691658,attn
2,1024,4096,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.0017288160145282748,attn
2,1024,4096,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.0008722687989473343,attn
2,1024,4096,64,1,h100,114,57,8,14592,456,80,50,2000,0,0.0018801919937133792,attn
2,1024,4096,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.0009508464008569717,attn
2,1024,8192,16,1,h100,114,57,8,14592,456,80,50,2000,0,0.004853598356246948,attn
2,1024,8192,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.002520539176464081,attn
2,1024,8192,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.004728467130661011,attn
2,1024,8192,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.0024097216129302977,attn
2,1024,8192,64,1,h100,114,57,8,14592,456,80,50,2000,0,0.004749289608001708,attn
2,1024,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.0024064143896102906,attn
2,2048,2048,16,1,h100,114,57,8,14592,456,80,50,2000,0,0.001773356795310974,attn
2,2048,2048,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.000912667194008827,attn
2,2048,2048,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.0020591856002807616,attn
2,2048,2048,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.0010671264052391053,attn
2,2048,2048,64,1,h100,114,57,8,14592,456,80,50,2000,0,0.0029270975947380067,attn
2,2048,2048,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.0014611888110637665,attn
2,2048,4096,16,1,h100,114,57,8,14592,456,80,50,2000,0,0.00427080159187317,attn
2,2048,4096,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.0020655247926712034,attn
2,2048,4096,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.0043032543897628785,attn
2,2048,4096,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.0020571855783462524,attn
2,2048,4096,64,1,h100,114,57,8,14592,456,80,50,2000,0,0.004873168015480042,attn
2,2048,4096,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.0023405455708503725,attn
2,2048,8192,16,1,h100,114,57,8,14592,456,80,50,2000,0,0.011587278413772585,attn
2,2048,8192,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.005858305621147156,attn
2,2048,8192,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.011493678331375122,attn
2,2048,8192,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.0056733343601226794,attn
2,2048,8192,64,1,h100,114,57,8,14592,456,80,50,2000,0,0.011452412796020507,attn
2,2048,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.005669054341316223,attn
2,4096,2048,16,1,h100,114,57,8,14592,456,80,50,2000,0,0.005026196837425232,attn
2,4096,2048,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.0025589919924736025,attn
2,4096,2048,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.006169574427604675,attn
2,4096,2048,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.003114560008049011,attn
2,4096,2048,64,1,h100,114,57,8,14592,456,80,50,2000,0,0.009671289634704589,attn
2,4096,2048,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.0048583024024963384,attn
2,4096,4096,16,1,h100,114,57,8,14592,456,80,50,2000,0,0.012053454399108888,attn
2,4096,4096,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.005949689579010009,attn
2,4096,4096,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.011738867282867431,attn
2,4096,4096,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.005757112002372742,attn
2,4096,4096,64,1,h100,114,57,8,14592,456,80,50,2000,0,0.014074283218383787,attn
2,4096,4096,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.006921321606636046,attn
2,4096,8192,16,1,h100,114,57,8,14592,456,80,50,2000,0,0.0308718638420105,attn
2,4096,8192,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.015335467195510866,attn
2,4096,8192,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.0302992525100708,attn
2,4096,8192,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.014862862443923952,attn
2,4096,8192,64,1,h100,114,57,8,14592,456,80,50,2000,0,0.02973421125411988,attn
2,4096,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.014667251157760621,attn
4,1024,2048,16,1,h100,114,57,8,14592,456,80,50,2000,0,0.001403067207336426,attn
4,1024,2048,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.0006967472016811371,attn
4,1024,2048,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.0015462208032608032,attn
4,1024,2048,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.0007747967958450319,attn
4,1024,2048,64,1,h100,114,57,8,14592,456,80,50,2000,0,0.0019924319922924043,attn
4,1024,2048,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.0009803279995918275,attn
4,1024,4096,16,1,h100,114,57,8,14592,456,80,50,2000,0,0.003488956797122956,attn
4,1024,4096,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.001669769597053528,attn
4,1024,4096,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.0035182896018028263,attn
4,1024,4096,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.0016833328187465667,attn
4,1024,4096,64,1,h100,114,57,8,14592,456,80,50,2000,0,0.0038084816098213196,attn
4,1024,4096,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.0018207696080207825,attn
4,1024,8192,16,1,h100,114,57,8,14592,456,80,50,2000,0,0.009775651121139527,attn
4,1024,8192,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.00492750723361969,attn
4,1024,8192,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.009809361553192137,attn
4,1024,8192,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.004825248003005981,attn
4,1024,8192,64,1,h100,114,57,8,14592,456,80,50,2000,0,0.009744259214401247,attn
4,1024,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.004859435200691224,attn
4,2048,2048,16,1,h100,114,57,8,14592,456,80,50,2000,0,0.0035155279874801632,attn
4,2048,2048,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.00175094558596611,attn
4,2048,2048,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.0041124784231185915,attn
4,2048,2048,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.002047350382804871,attn
4,2048,2048,64,1,h100,114,57,8,14592,456,80,50,2000,0,0.005841756796836853,attn
4,2048,2048,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.0029135007977485654,attn
4,2048,4096,16,1,h100,114,57,8,14592,456,80,50,2000,0,0.008683993625640868,attn
4,2048,4096,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.004165257596969605,attn
4,2048,4096,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.008606225633621217,attn
4,2048,4096,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.004225751996040345,attn
4,2048,4096,64,1,h100,114,57,8,14592,456,80,50,2000,0,0.009906065559387205,attn
4,2048,4096,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.004804343938827515,attn
4,2048,8192,16,1,h100,114,57,8,14592,456,80,50,2000,0,0.023341814422607417,attn
4,2048,8192,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.011627416086196902,attn
4,2048,8192,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.023090558338165285,attn
4,2048,8192,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.011421272039413453,attn
4,2048,8192,64,1,h100,114,57,8,14592,456,80,50,2000,0,0.02316881284713745,attn
4,2048,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.011366593647003171,attn
4,4096,2048,16,1,h100,114,57,8,14592,456,80,50,2000,0,0.010094756841659546,attn
4,4096,2048,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.005055635237693787,attn
4,4096,2048,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.012335751962661741,attn
4,4096,2048,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.006191799974441528,attn
4,4096,2048,64,1,h100,114,57,8,14592,456,80,50,2000,0,0.019023289680480955,attn
4,4096,2048,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.009631492805480956,attn
4,4096,4096,16,1,h100,114,57,8,14592,456,80,50,2000,0,0.024012822341918948,attn
4,4096,4096,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.012018033647537233,attn
4,4096,4096,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.023486352062225345,attn
4,4096,4096,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.011528622293472289,attn
4,4096,4096,64,1,h100,114,57,8,14592,456,80,50,2000,0,0.028413087940216068,attn
4,4096,4096,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.013984561538696288,attn
4,4096,8192,16,1,h100,114,57,8,14592,456,80,50,2000,0,0.06489038848876953,attn
4,4096,8192,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.031166236782073975,attn
4,4096,8192,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.06317994079589843,attn
4,4096,8192,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.030538350391387935,attn
4,4096,8192,64,1,h100,114,57,8,14592,456,80,50,2000,0,0.06225909614562989,attn
4,4096,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.030296489524841312,attn
8,1024,2048,16,1,h100,114,57,8,14592,456,80,50,2000,0,0.002817515206336975,attn
8,1024,2048,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.0013907136023044587,attn
8,1024,2048,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.0031172448039054872,attn
8,1024,2048,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.0015420144021511077,attn
8,1024,2048,64,1,h100,114,57,8,14592,456,80,50,2000,0,0.003988748812675477,attn
8,1024,2048,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.0019814255952835085,attn
8,1024,4096,16,1,h100,114,57,8,14592,456,80,50,2000,0,0.007021323204040526,attn
8,1024,4096,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.003441936004161835,attn
8,1024,4096,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.007134552025794984,attn
8,1024,4096,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.003457943999767304,attn
8,1024,4096,64,1,h100,114,57,8,14592,456,80,50,2000,0,0.0077670831441879265,attn
8,1024,4096,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.0037707711815834046,attn
8,1024,8192,16,1,h100,114,57,8,14592,456,80,50,2000,0,0.02011256799697876,attn
8,1024,8192,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.009727617597579955,attn
8,1024,8192,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.019963158702850342,attn
8,1024,8192,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.009872903966903688,attn
8,1024,8192,64,1,h100,114,57,8,14592,456,80,50,2000,0,0.019563319873809815,attn
8,1024,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.009928849601745605,attn
8,2048,2048,16,1,h100,114,57,8,14592,456,80,50,2000,0,0.0070850032091140745,attn
8,2048,2048,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.003560803186893463,attn
8,2048,2048,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.008289926338195803,attn
8,2048,2048,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.004117383980751037,attn
