batch,seq_length,n_embed,n_head,tensor_parallelism,gpu_name,sms,tpcs,gpcs,cuda_cores,tensor_cores,ram_gb,l2_cache_mb,mem_bw_gB_s,phase,runtime_s,kernel
32,16384,16384,128,2,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,1024,4096,16,4,h100,114,57,8,14592,456,80,50,2000,0,0.013297891187667846,mlp
128,8192,8192,64,8,h100,114,57,8,14592,456,80,50,2000,0,,mlp
16,8192,2048,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.006363190317153931,mlp
8,8192,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.04976536636352539,mlp
128,4096,16384,64,8,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,16384,4096,16,4,h100,114,57,8,14592,456,80,50,2000,0,0.19631769485473632,mlp
64,4096,8192,128,2,h100,114,57,8,14592,456,80,50,2000,0,0.4597894592285156,mlp
64,16384,4096,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.1049605052947998,mlp
64,4096,16384,64,4,h100,114,57,8,14592,456,80,50,2000,0,1.0173591156005857,mlp
128,8192,1024,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.06447468910217284,mlp
16,4096,8192,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.05161680183410644,mlp
16,8192,16384,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.21964690780639645,mlp
128,8192,8192,16,2,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,16384,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,,mlp
32,512,4096,32,8,h100,114,57,8,14592,456,80,50,2000,0,0.0016899248003959659,mlp
32,8192,8192,16,4,h100,114,57,8,14592,456,80,50,2000,0,0.2277777587890625,mlp
64,4096,2048,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.007319859218597412,mlp
128,16384,16384,32,4,h100,114,57,8,14592,456,80,50,2000,0,,mlp
32,2048,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.12551008453369142,mlp
4,16384,2048,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.006746025657653807,mlp
128,1024,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.10652245864868164,mlp
64,8192,8192,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.21232701339721682,mlp
64,8192,16384,32,2,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,8192,4096,128,1,h100,114,57,8,14592,456,80,50,2000,0,0.4610512649536133,mlp
64,4096,16384,16,4,h100,114,57,8,14592,456,80,50,2000,0,1.0297911346435549,mlp
128,16384,2048,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.059607360267639166,mlp
4,2048,8192,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.0060568608045578004,mlp
32,16384,16384,64,4,h100,114,57,8,14592,456,80,50,2000,0,,mlp
128,2048,8192,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.10414804000854491,mlp
64,8192,8192,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.4839239913940429,mlp
32,8192,4096,128,2,h100,114,57,8,14592,456,80,50,2000,0,0.10348479232788085,mlp
32,16384,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.4626812591552734,mlp
64,4096,4096,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.10364239845275877,mlp
128,8192,16384,128,4,h100,114,57,8,14592,456,80,50,2000,0,,mlp
16,4096,8192,32,8,h100,114,57,8,14592,456,80,50,2000,0,0.037284276771545416,mlp
16,8192,2048,16,8,h100,114,57,8,14592,456,80,50,2000,0,0.02283247340917587,mlp
128,8192,8192,128,4,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,16384,4096,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.4364212081909179,mlp
64,1024,16384,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.24342875137329106,mlp
64,16384,4096,16,4,h100,114,57,8,14592,456,80,50,2000,0,0.19689038925170896,mlp
64,512,16384,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.05319650726318359,mlp
128,8192,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,,mlp
8,8192,16384,64,1,h100,114,57,8,14592,456,80,50,2000,0,1.0477776123046874,mlp
16,16384,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.45940251922607434,mlp
128,4096,1024,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.004561479997634888,mlp
64,16384,16384,128,8,h100,114,57,8,14592,456,80,50,2000,0,,mlp
32,4096,4096,16,4,h100,114,57,8,14592,456,80,50,2000,0,0.022799372768402097,mlp
32,8192,16384,32,8,h100,114,57,8,14592,456,80,50,2000,0,0.48121131591796873,mlp
64,8192,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.4649523788452149,mlp
128,16384,8192,8,2,h100,114,57,8,14592,456,80,50,2000,0,,mlp
32,1024,2048,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.0015063567996025087,mlp
8,16384,8192,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.10698921661376955,mlp
128,2048,16384,32,2,h100,114,57,8,14592,456,80,50,2000,0,2.173558447265625,mlp
64,8192,4096,128,2,h100,114,57,8,14592,456,80,50,2000,0,0.2170147071838379,mlp
64,4096,8192,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.10393594551086427,mlp
64,16384,16384,16,2,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,2048,8192,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.10587790069580079,mlp
128,8192,8192,64,8,h100,114,57,8,14592,456,80,50,2000,0,,mlp
4,4096,4096,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.0027762032032012936,mlp
32,8192,4096,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.049282892799377434,mlp
128,8192,16384,64,8,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,16384,2048,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.054819596862792974,mlp
32,2048,8192,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.23165238723754888,mlp
32,8192,2048,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.013111836767196655,mlp
64,4096,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.4842844696044922,mlp
128,16384,4096,32,4,h100,114,57,8,14592,456,80,50,2000,0,,mlp
16,4096,16384,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.11145728912353517,mlp
16,16384,8192,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.10293246688842772,mlp
128,1024,4096,8,4,h100,114,57,8,14592,456,80,50,2000,0,0.023273619174957273,mlp
64,8192,16384,64,2,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,8192,8192,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.4577898803710938,mlp
64,8192,8192,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.45958868865966795,mlp
64,8192,2048,32,8,h100,114,57,8,14592,456,80,50,2000,0,0.014563920021057128,mlp
128,16384,16384,64,8,h100,114,57,8,14592,456,80,50,2000,0,,mlp
16,512,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.01213151044845581,mlp
16,16384,4096,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.22924580154418947,mlp
128,4096,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.4608995697021484,mlp
128,8192,8192,16,8,h100,114,57,8,14592,456,80,50,2000,0,,mlp
32,4096,16384,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.5256134796142579,mlp
32,16384,8192,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.21359652175903315,mlp
64,2048,16384,32,2,h100,114,57,8,14592,456,80,50,2000,0,1.1073615539550778,mlp
128,8192,4096,128,2,h100,114,57,8,14592,456,80,50,2000,0,0.43617108612060546,mlp
32,8192,8192,16,4,h100,114,57,8,14592,456,80,50,2000,0,0.22462735595703123,mlp
2,8192,16384,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.05626623802185058,mlp
128,4096,4096,128,2,h100,114,57,8,14592,456,80,50,2000,0,0.21672563934326172,mlp
64,16384,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,4096,1024,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.0021234031915664674,mlp
64,8192,16384,64,4,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,8192,4096,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.05156718215942383,mlp
128,16384,8192,32,4,h100,114,57,8,14592,456,80,50,2000,0,,mlp
2,1024,1024,128,1,h100,114,57,8,14592,456,80,50,2000,0,0.00014322880059480667,mlp
32,16384,8192,128,2,h100,114,57,8,14592,456,80,50,2000,0,1.0030166381835939,mlp
128,4096,16384,16,4,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,8192,4096,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.051095740699768064,mlp
32,4096,16384,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.5244548065185548,mlp
32,16384,4096,16,8,h100,114,57,8,14592,456,80,50,2000,0,0.0511508846282959,mlp
64,2048,8192,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.10413910522460937,mlp
128,8192,8192,32,2,h100,114,57,8,14592,456,80,50,2000,0,,mlp
16,8192,16384,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.5127878005981445,mlp
16,8192,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.10586326370239259,mlp
128,4096,2048,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.052858459281921386,mlp
64,16384,16384,128,4,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,2048,8192,32,8,h100,114,57,8,14592,456,80,50,2000,0,0.049544932746887205,mlp
64,16384,8192,64,1,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,2048,4096,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.02301116304397583,mlp
128,8192,16384,128,8,h100,114,57,8,14592,456,80,50,2000,0,,mlp
16,4096,8192,16,4,h100,114,57,8,14592,456,80,50,2000,0,0.05090298976898193,mlp
16,8192,2048,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.006474545550346375,mlp
128,8192,8192,128,8,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,16384,4096,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.10327017250061035,mlp
32,1024,16384,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.22659127578735347,mlp
32,8192,4096,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.04866775531768799,mlp
64,4096,16384,32,2,h100,114,57,8,14592,456,80,50,2000,0,2.187357684326172,mlp
128,16384,2048,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.11293758964538574,mlp
32,4096,8192,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.050841987228393545,mlp
8,16384,16384,32,8,h100,114,57,8,14592,456,80,50,2000,0,0.21745159759521485,mlp
128,512,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.12706111335754394,mlp
64,8192,8192,8,2,h100,114,57,8,14592,456,80,50,2000,0,0.9542328155517577,mlp
64,8192,4096,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.09926976432800294,mlp
64,16384,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,1024,16384,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.10730193328857422,mlp
128,8192,4096,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.19808592071533201,mlp
8,8192,8192,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.1221967872619629,mlp
32,8192,16384,16,1,h100,114,57,8,14592,456,80,50,2000,0,,mlp
128,4096,8192,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.44618420410156245,mlp
64,16384,8192,64,8,h100,114,57,8,14592,456,80,50,2000,0,,mlp
32,4096,2048,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.006356284761428833,mlp
32,8192,8192,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.10139658241271973,mlp
64,8192,1024,8,2,h100,114,57,8,14592,456,80,50,2000,0,0.015629819440841675,mlp
128,16384,16384,64,2,h100,114,57,8,14592,456,80,50,2000,0,,mlp
32,2048,4096,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.01172890558242798,mlp
8,16384,4096,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.022994683361053467,mlp
128,2048,8192,128,2,h100,114,57,8,14592,456,80,50,2000,0,0.48280785369873047,mlp
64,8192,8192,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.5054844253540038,mlp
64,4096,16384,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.48054917755126947,mlp
64,8192,2048,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.052719760131835935,mlp
64,4096,8192,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.10317642097473145,mlp
128,16384,4096,16,8,h100,114,57,8,14592,456,80,50,2000,0,,mlp
16,4096,16384,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.24476486206054685,mlp
16,16384,8192,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.22136482696533205,mlp
128,2048,4096,32,8,h100,114,57,8,14592,456,80,50,2000,0,0.02489553604125977,mlp
64,8192,16384,64,4,h100,114,57,8,14592,456,80,50,2000,0,,mlp
32,8192,8192,64,1,h100,114,57,8,14592,456,80,50,2000,0,0.9529461151123046,mlp
32,16384,16384,32,4,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,4096,8192,128,2,h100,114,57,8,14592,456,80,50,2000,0,0.48499778900146484,mlp
128,8192,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,,mlp
32,8192,4096,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.026448601722717284,mlp
4,8192,4096,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.0028300288319587706,mlp
128,8192,16384,32,4,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,16384,2048,128,2,h100,114,57,8,14592,456,80,50,2000,0,0.10529855537414552,mlp
64,256,8192,16,4,h100,114,57,8,14592,456,80,50,2000,0,0.01156132640838623,mlp
64,16384,2048,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.02884646720886231,mlp
64,4096,8192,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.2272829521179199,mlp
128,8192,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,,mlp
4,4096,16384,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.0222148494720459,mlp
32,8192,8192,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.22656365509033205,mlp
128,8192,4096,64,1,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,16384,16384,16,4,h100,114,57,8,14592,456,80,50,2000,0,,mlp
32,1024,8192,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.011571843290328978,mlp
32,8192,16384,64,4,h100,114,57,8,14592,456,80,50,2000,0,1.026461618041992,mlp
64,4096,8192,32,8,h100,114,57,8,14592,456,80,50,2000,0,0.10314608573913572,mlp
128,16384,16384,128,4,h100,114,57,8,14592,456,80,50,2000,0,,mlp
16,2048,4096,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.012621932744979858,mlp
16,16384,4096,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.10457393608093261,mlp
128,2048,16384,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.9392081329345704,mlp
64,8192,1024,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.0046238224267959585,mlp
64,8192,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.4695426330566407,mlp
64,8192,8192,8,8,h100,114,57,8,14592,456,80,50,2000,0,0.21294758758544924,mlp
64,8192,16384,128,2,h100,114,57,8,14592,456,80,50,2000,0,,mlp
128,16384,4096,32,4,h100,114,57,8,14592,456,80,50,2000,0,,mlp
8,2048,8192,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.005456356811523438,mlp
16,16384,16384,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.502022218322754,mlp
128,2048,4096,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.04864559192657471,mlp
64,8192,8192,128,1,h100,114,57,8,14592,456,80,50,2000,0,,mlp
32,4096,2048,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.006435404825210572,mlp
32,16384,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.9468450744628907,mlp
64,512,2048,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.001464430409669876,mlp
128,8192,16384,16,8,h100,114,57,8,14592,456,80,50,2000,0,,mlp
32,8192,8192,128,2,h100,114,57,8,14592,456,80,50,2000,0,0.47314983978271485,mlp
8,8192,4096,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.011697441530227662,mlp
128,8192,8192,16,8,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,16384,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,4096,16384,64,1,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,8192,8192,32,8,h100,114,57,8,14592,456,80,50,2000,0,0.2086368209838867,mlp
64,4096,4096,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.04853019409179688,mlp
128,16384,16384,64,1,h100,114,57,8,14592,456,80,50,2000,0,,mlp
4,4096,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.011579803228378297,mlp
32,16384,1024,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.007824438500404356,mlp
128,1024,8192,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.2293515014648438,mlp
64,8192,4096,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.09816743049621582,mlp
32,8192,16384,8,8,h100,114,57,8,14592,456,80,50,2000,0,0.4922252273559571,mlp
32,16384,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.4726585189819336,mlp
64,2048,16384,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.22293242111206055,mlp
128,8192,2048,16,4,h100,114,57,8,14592,456,80,50,2000,0,0.05599005146026612,mlp
16,4096,8192,128,2,h100,114,57,8,14592,456,80,50,2000,0,0.12579290885925293,mlp
8,8192,16384,128,2,h100,114,57,8,14592,456,80,50,2000,0,0.5148069320678712,mlp
128,8192,8192,32,4,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,16384,8192,64,8,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,2048,2048,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.006914971232414245,mlp
64,16384,16384,128,4,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,1024,4096,16,1,h100,114,57,8,14592,456,80,50,2000,0,0.05500140647888183,mlp
128,8192,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,,mlp
16,8192,2048,32,8,h100,114,57,8,14592,456,80,50,2000,0,0.003452411210536957,mlp
16,8192,8192,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.04982026710510254,mlp
128,4096,16384,64,4,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,16384,4096,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.436717530822754,mlp
32,2048,8192,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.02396844482421875,mlp
32,8192,4096,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.10313654670715333,mlp
64,8192,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.47778030700683594,mlp
128,16384,8192,128,8,h100,114,57,8,14592,456,80,50,2000,0,,mlp
32,512,16384,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.055757737541198726,mlp
2,16384,8192,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.053484102439880374,mlp
128,4096,2048,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.01396913447380066,mlp
64,8192,16384,32,4,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,4096,4096,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.10544195022583007,mlp
64,16384,16384,64,2,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,4096,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.22388367462158207,mlp
128,8192,8192,128,8,h100,114,57,8,14592,456,80,50,2000,0,,mlp
2,4096,2048,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.0005432544007897377,mlp
32,8192,8192,16,4,h100,114,57,8,14592,456,80,50,2000,0,0.2240565528869629,mlp
128,8192,16384,128,8,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,16384,4096,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.1984139778137207,mlp
32,512,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.0258178129196167,mlp
32,8192,4096,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.04926092796325683,mlp
64,4096,16384,16,1,h100,114,57,8,14592,456,80,50,2000,0,,mlp
128,16384,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,,mlp
16,2048,16384,32,8,h100,114,57,8,14592,456,80,50,2000,0,0.05236653156280517,mlp
16,16384,8192,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.1022630500793457,mlp
128,1024,1024,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.0018516511917114255,mlp
64,8192,16384,32,2,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,8192,4096,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.09751518669128419,mlp
64,8192,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.4434135040283203,mlp
64,8192,4096,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.0494712043762207,mlp
128,16384,16384,16,4,h100,114,57,8,14592,456,80,50,2000,0,,mlp
8,2048,8192,128,2,h100,114,57,8,14592,456,80,50,2000,0,0.02649199857711792,mlp
16,16384,2048,128,2,h100,114,57,8,14592,456,80,50,2000,0,0.02476629772186279,mlp
128,2048,8192,16,4,h100,114,57,8,14592,456,80,50,2000,0,0.22253066711425779,mlp
64,8192,4096,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.05033552303314209,mlp
32,4096,16384,64,2,h100,114,57,8,14592,456,80,50,2000,0,1.060015948486328,mlp
32,16384,8192,32,8,h100,114,57,8,14592,456,80,50,2000,0,0.21063675842285154,mlp
64,1024,16384,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.25408734283447265,mlp
128,8192,2048,64,1,h100,114,57,8,14592,456,80,50,2000,0,0.22907798233032226,mlp
32,8192,8192,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.22648958969116212,mlp
4,8192,16384,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.0580668384552002,mlp
128,4096,8192,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.9721911590576171,mlp
64,16384,8192,128,4,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,4096,4096,8,8,h100,114,57,8,14592,456,80,50,2000,0,0.024158470535278316,mlp
64,8192,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.9538386383056642,mlp
64,4096,16384,64,4,h100,114,57,8,14592,456,80,50,2000,0,1.0268667053222658,mlp
128,16384,4096,32,8,h100,114,57,8,14592,456,80,50,2000,0,,mlp
8,4096,8192,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.023533820819854737,mlp
32,16384,16384,128,4,h100,114,57,8,14592,456,80,50,2000,0,,mlp
128,512,4096,16,8,h100,114,57,8,14592,456,80,50,2000,0,0.005923185658454895,mlp
64,8192,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.4582530822753907,mlp
32,8192,1024,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.007480907201766966,mlp
32,16384,8192,8,4,h100,114,57,8,14592,456,80,50,2000,0,0.4803439437866211,mlp
64,4096,2048,128,2,h100,114,57,8,14592,456,80,50,2000,0,0.025074533081054683,mlp
128,8192,16384,32,4,h100,114,57,8,14592,456,80,50,2000,0,,mlp
16,4096,8192,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.023808251190185543,mlp
8,8192,2048,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.0016307839989662168,mlp
128,8192,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,16384,8192,128,1,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,1024,16384,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.23994091644287113,mlp
64,16384,2048,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.10517183914184569,mlp
64,2048,8192,32,8,h100,114,57,8,14592,456,80,50,2000,0,0.04892653770446777,mlp
128,8192,4096,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.19842892913818358,mlp
16,8192,16384,16,2,h100,114,57,8,14592,456,80,50,2000,0,1.0986282104492187,mlp
16,8192,8192,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.2255355583190918,mlp
128,4096,4096,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.09884962120056154,mlp
64,16384,16384,64,8,h100,114,57,8,14592,456,80,50,2000,0,,mlp
32,2048,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.05190739994049073,mlp
32,8192,16384,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.4796371856689453,mlp
64,8192,8192,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.47466295471191405,mlp
128,16384,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,,mlp
32,1024,4096,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.0027908928036689757,mlp
4,16384,4096,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.011720255899429322,mlp
128,4096,16384,64,1,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,8192,2048,16,4,h100,114,57,8,14592,456,80,50,2000,0,0.025855479907989497,mlp
64,4096,8192,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.10163627128601074,mlp
64,8192,1024,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.007894988751411439,mlp
64,8192,8192,128,2,h100,114,57,8,14592,456,80,50,2000,0,1.023644665527344,mlp
128,16384,4096,64,4,h100,114,57,8,14592,456,80,50,2000,0,,mlp
4,256,16384,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.0014450047910213471,mlp
32,16384,16384,64,8,h100,114,57,8,14592,456,80,50,2000,0,,mlp
128,4096,4096,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.09793071670532225,mlp
64,8192,16384,128,2,h100,114,57,8,14592,456,80,50,2000,0,,mlp
32,8192,8192,16,4,h100,114,57,8,14592,456,80,50,2000,0,0.222212646484375,mlp
32,16384,16384,64,2,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,2048,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.10645850486755373,mlp
128,8192,8192,16,8,h100,114,57,8,14592,456,80,50,2000,0,,mlp
16,8192,4096,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.023284457397460934,mlp
16,8192,8192,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.10577261581420898,mlp
128,4096,16384,32,8,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,16384,2048,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.0555860589981079,mlp
64,4096,8192,64,1,h100,114,57,8,14592,456,80,50,2000,0,1.0752122589111328,mlp
64,16384,8192,128,8,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,2048,16384,8,2,h100,114,57,8,14592,456,80,50,2000,0,1.0910806762695313,mlp
128,8192,4096,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.44097578582763675,mlp
8,4096,8192,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.02369586877822876,mlp
32,8192,16384,64,4,h100,114,57,8,14592,456,80,50,2000,0,1.0135803527832032,mlp
128,8192,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,,mlp
64,16384,8192,32,4,h100,114,57,8,14592,456,80,50,2000,0,,mlp
