batch,seq_length,n_embed,n_head,tensor_parallelism,gpu_name,sms,tpcs,gpcs,cuda_cores,tensor_cores,ram_gb,l2_cache_mb,mem_bw_gB_s,phase,runtime_s,kernel
32,16384,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.7165859832763671,mlp
64,4096,16384,32,2,a100,108,54,7,6912,432,40,40,1555,0,3.590497229003906,mlp
128,8192,1024,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.02960240659713745,mlp
8,2048,8192,16,8,a100,108,54,7,6912,432,40,40,1555,0,0.011328767919540404,mlp
16,8192,8192,64,1,a100,108,54,7,6912,432,40,40,1555,0,0.8404557800292969,mlp
128,1024,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.6769990203857421,mlp
64,16384,4096,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.20339660797119144,mlp
32,4096,8192,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.17255337066650392,mlp
64,16384,16384,8,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
64,8192,8192,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.36322826538085934,mlp
128,8192,8192,32,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
16,2048,2048,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.006399846339225771,mlp
32,16384,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.7178812957763673,mlp
128,4096,2048,16,2,a100,108,54,7,6912,432,40,40,1555,0,0.10595983238220215,mlp
64,8192,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
64,512,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.021922150135040282,mlp
32,8192,4096,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.05016647644042969,mlp
64,4096,8192,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.7495959991455078,mlp
128,16384,4096,32,2,a100,108,54,7,6912,432,40,40,1555,0,,mlp
1,8192,16384,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.04127749080657959,mlp
2,16384,4096,16,8,a100,108,54,7,6912,432,40,40,1555,0,0.0058107904672622685,mlp
128,4096,16384,128,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
64,8192,4096,64,1,a100,108,54,7,6912,432,40,40,1555,0,0.738072216796875,mlp
32,1024,16384,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.10541434974670409,mlp
64,8192,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
64,4096,8192,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.750316748046875,mlp
128,16384,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
32,8192,2048,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.013206323289871216,mlp
16,8192,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.17200680847167965,mlp
128,2048,1024,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.0038558720231056214,mlp
64,16384,16384,32,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
64,4096,8192,128,1,a100,108,54,7,6912,432,40,40,1555,0,1.6877719177246093,mlp
32,16384,4096,128,2,a100,108,54,7,6912,432,40,40,1555,0,0.36576337890625005,mlp
64,8192,8192,8,4,a100,108,54,7,6912,432,40,40,1555,0,0.7015911956787109,mlp
128,8192,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,,mlp
16,2048,16384,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.1668241424560547,mlp
8,8192,2048,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.006622208070755005,mlp
128,2048,8192,32,1,a100,108,54,7,6912,432,40,40,1555,0,1.7066162048339844,mlp
64,16384,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
32,8192,16384,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.681655596923828,mlp
64,16384,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,,mlp
64,4096,4096,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.09488286743164062,mlp
128,8192,16384,16,2,a100,108,54,7,6912,432,40,40,1555,0,,mlp
16,1024,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.021178112030029297,mlp
32,16384,16384,64,2,a100,108,54,7,6912,432,40,40,1555,0,,mlp
128,8192,4096,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.3720599044799805,mlp
64,8192,8192,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.363844351196289,mlp
64,4096,4096,16,4,a100,108,54,7,6912,432,40,40,1555,0,0.09465748405456544,mlp
32,8192,8192,32,2,a100,108,54,7,6912,432,40,40,1555,0,0.7514560577392577,mlp
64,512,16384,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.10315258903503417,mlp
128,16384,2048,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.21788221588134765,mlp
8,4096,8192,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.08489733085632323,mlp
8,8192,16384,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.208977254486084,mlp
128,1024,8192,16,4,a100,108,54,7,6912,432,40,40,1555,0,0.17292247009277345,mlp
64,16384,8192,64,2,a100,108,54,7,6912,432,40,40,1555,0,,mlp
32,4096,1024,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.00388751357793808,mlp
64,16384,4096,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.20394885253906248,mlp
64,8192,16384,64,1,a100,108,54,7,6912,432,40,40,1555,0,,mlp
128,8192,4096,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.37242496337890624,mlp
32,4096,8192,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.08823173141479493,mlp
16,16384,4096,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.09477760009765626,mlp
128,4096,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.3633512939453125,mlp
64,8192,4096,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.19131289749145505,mlp
64,2048,16384,32,2,a100,108,54,7,6912,432,40,40,1555,0,1.362240008544922,mlp
32,8192,8192,16,2,a100,108,54,7,6912,432,40,40,1555,0,0.7543878631591797,mlp
64,4096,2048,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.026723532962799067,mlp
128,16384,16384,32,8,a100,108,54,7,6912,432,40,40,1555,0,,mlp
8,8192,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.08638151664733887,mlp
16,16384,8192,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.3440953353881836,mlp
128,8192,4096,128,2,a100,108,54,7,6912,432,40,40,1555,0,0.7223121398925781,mlp
64,8192,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
32,2048,4096,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.011668787240982057,mlp
64,8192,2048,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.026449459171295164,mlp
64,1024,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.08589526977539064,mlp
128,16384,8192,128,1,a100,108,54,7,6912,432,40,40,1555,0,,mlp
16,4096,16384,16,8,a100,108,54,7,6912,432,40,40,1555,0,0.2072824836730957,mlp
32,8192,8192,32,2,a100,108,54,7,6912,432,40,40,1555,0,0.7495946838378906,mlp
128,4096,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
64,16384,2048,8,8,a100,108,54,7,6912,432,40,40,1555,0,0.05213685779571533,mlp
64,8192,8192,128,2,a100,108,54,7,6912,432,40,40,1555,0,1.510401739501953,mlp
32,16384,16384,128,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
64,8192,8192,16,8,a100,108,54,7,6912,432,40,40,1555,0,0.366081788635254,mlp
128,8192,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
4,512,4096,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.0014511615872383117,mlp
4,16384,16384,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.2087648246765137,mlp
128,8192,8192,64,1,a100,108,54,7,6912,432,40,40,1555,0,,mlp
64,8192,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.7208721496582031,mlp
32,2048,4096,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.0117277184009552,mlp
64,8192,8192,16,8,a100,108,54,7,6912,432,40,40,1555,0,0.3666948089599609,mlp
64,2048,16384,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.6800696350097657,mlp
128,16384,2048,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.4242657241821289,mlp
32,4096,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.17365304260253905,mlp
16,8192,2048,128,1,a100,108,54,7,6912,432,40,40,1555,0,0.05171297264099121,mlp
128,4096,8192,8,4,a100,108,54,7,6912,432,40,40,1555,0,0.7184367126464843,mlp
64,16384,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,,mlp
64,8192,16384,32,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
32,16384,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.7012959777832031,mlp
64,4096,4096,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.05053716487884522,mlp
128,8192,16384,32,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
16,1024,4096,128,2,a100,108,54,7,6912,432,40,40,1555,0,0.011268249654769899,mlp
8,8192,8192,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.044307609558105476,mlp
128,512,2048,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.006637004828453063,mlp
64,16384,16384,16,1,a100,108,54,7,6912,432,40,40,1555,0,,mlp
32,4096,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.17185623092651367,mlp
64,16384,4096,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.37208145751953126,mlp
64,8192,16384,32,2,a100,108,54,7,6912,432,40,40,1555,0,,mlp
128,8192,4096,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.37240888519287113,mlp
16,4096,16384,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.20815175476074219,mlp
32,16384,8192,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.7124836822509766,mlp
128,4096,16384,128,8,a100,108,54,7,6912,432,40,40,1555,0,,mlp
64,8192,4096,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.19127372894287112,mlp
64,1024,8192,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.17200972747802734,mlp
32,8192,16384,128,2,a100,108,54,7,6912,432,40,40,1555,0,3.6148371826171877,mlp
64,2048,8192,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.17321912307739257,mlp
128,16384,8192,128,8,a100,108,54,7,6912,432,40,40,1555,0,,mlp
8,8192,1024,16,2,a100,108,54,7,6912,432,40,40,1555,0,0.0033347071766853336,mlp
8,8192,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.08622105598449707,mlp
128,4096,16384,64,2,a100,108,54,7,6912,432,40,40,1555,0,,mlp
64,16384,2048,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.10719155197143555,mlp
32,8192,8192,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.1793591293334961,mlp
64,16384,16384,128,8,a100,108,54,7,6912,432,40,40,1555,0,,mlp
64,4096,4096,16,4,a100,108,54,7,6912,432,40,40,1555,0,0.0943948791503906,mlp
128,8192,8192,64,1,a100,108,54,7,6912,432,40,40,1555,0,,mlp
32,2048,4096,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.011697971248626707,mlp
16,16384,8192,16,2,a100,108,54,7,6912,432,40,40,1555,0,0.749196697998047,mlp
128,8192,4096,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.3746194931030273,mlp
64,8192,16384,32,8,a100,108,54,7,6912,432,40,40,1555,0,,mlp
64,4096,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.3470000137329102,mlp
32,8192,2048,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.026587340736389166,mlp
64,1024,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.04445342750549317,mlp
128,16384,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
8,4096,16384,32,2,a100,108,54,7,6912,432,40,40,1555,0,0.33289394989013676,mlp
16,16384,4096,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.050175744247436524,mlp
128,8192,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
64,8192,4096,128,2,a100,108,54,7,6912,432,40,40,1555,0,0.36364641265869146,mlp
32,256,16384,16,4,a100,108,54,7,6912,432,40,40,1555,0,0.041279590034484864,mlp
64,8192,8192,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.7140493896484376,mlp
64,4096,1024,128,1,a100,108,54,7,6912,432,40,40,1555,0,0.0316221950531006,mlp
128,16384,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
16,8192,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.0887754753112793,mlp
32,8192,16384,128,2,a100,108,54,7,6912,432,40,40,1555,0,3.6034232788085943,mlp
128,2048,8192,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.18281359405517578,mlp
64,16384,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
64,4096,2048,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.05294991378784179,mlp
32,16384,4096,32,2,a100,108,54,7,6912,432,40,40,1555,0,0.3641265670776367,mlp
64,8192,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
128,8192,4096,8,8,a100,108,54,7,6912,432,40,40,1555,0,0.20232944793701174,mlp
2,2048,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.005413529586791992,mlp
2,8192,4096,32,2,a100,108,54,7,6912,432,40,40,1555,0,0.011271372985839844,mlp
128,2048,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.3495281143188476,mlp
64,16384,4096,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.20279188461303707,mlp
32,4096,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.6875891632080078,mlp
64,16384,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
64,8192,2048,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.026720665550231937,mlp
128,8192,16384,128,8,a100,108,54,7,6912,432,40,40,1555,0,,mlp
32,2048,8192,8,1,a100,108,54,7,6912,432,40,40,1555,0,0.35221457977294923,mlp
16,16384,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,1.767431005859375,mlp
128,4096,8192,64,2,a100,108,54,7,6912,432,40,40,1555,0,1.5034482116699217,mlp
64,8192,8192,16,4,a100,108,54,7,6912,432,40,40,1555,0,0.7159050262451172,mlp
64,1024,1024,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.0010330623865127564,mlp
32,8192,8192,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.1811259910583496,mlp
64,4096,16384,32,4,a100,108,54,7,6912,432,40,40,1555,0,1.7623053405761717,mlp
128,16384,4096,64,2,a100,108,54,7,6912,432,40,40,1555,0,,mlp
16,8192,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.17334558792114257,mlp
8,16384,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.17332751159667967,mlp
128,8192,16384,16,8,a100,108,54,7,6912,432,40,40,1555,0,,mlp
64,8192,1024,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.014810214328765867,mlp
32,4096,8192,32,2,a100,108,54,7,6912,432,40,40,1555,0,0.34150748138427733,mlp
64,8192,16384,64,1,a100,108,54,7,6912,432,40,40,1555,0,,mlp
64,512,4096,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.011871283102035522,mlp
128,16384,8192,32,8,a100,108,54,7,6912,432,40,40,1555,0,,mlp
16,4096,2048,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.006611251187324524,mlp
32,8192,16384,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.6864156707763671,mlp
128,2048,4096,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.18156917724609378,mlp
64,16384,16384,128,2,a100,108,54,7,6912,432,40,40,1555,0,,mlp
64,8192,4096,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.18901038131713863,mlp
32,16384,2048,16,4,a100,108,54,7,6912,432,40,40,1555,0,0.05375559711456299,mlp
64,4096,8192,128,2,a100,108,54,7,6912,432,40,40,1555,0,0.7485839263916015,mlp
128,8192,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
8,2048,16384,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.041714585685729985,mlp
4,16384,8192,128,1,a100,108,54,7,6912,432,40,40,1555,0,0.35640693664550777,mlp
128,4096,2048,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.02638853120803833,mlp
64,8192,16384,64,8,a100,108,54,7,6912,432,40,40,1555,0,,mlp
32,2048,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.08649436149597167,mlp
64,8192,4096,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.19084472503662112,mlp
64,2048,8192,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.08879656944274902,mlp
128,16384,8192,8,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
32,8192,16384,128,2,a100,108,54,7,6912,432,40,40,1555,0,3.617229357910156,mlp
16,8192,4096,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.04767150077819824,mlp
128,1024,16384,32,2,a100,108,54,7,6912,432,40,40,1555,0,1.4083022399902343,mlp
64,16384,4096,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.37429847106933595,mlp
64,4096,8192,16,8,a100,108,54,7,6912,432,40,40,1555,0,0.18130775070190427,mlp
32,16384,16384,32,8,a100,108,54,7,6912,432,40,40,1555,0,,mlp
64,8192,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.7176631195068359,mlp
128,8192,8192,64,2,a100,108,54,7,6912,432,40,40,1555,0,,mlp
16,4096,2048,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.006703974366188049,mlp
16,16384,16384,8,4,a100,108,54,7,6912,432,40,40,1555,0,1.766687750244141,mlp
128,4096,4096,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.10090736579895018,mlp
64,16384,8192,32,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
32,8192,4096,64,1,a100,108,54,7,6912,432,40,40,1555,0,0.36927692565917974,mlp
64,16384,8192,64,2,a100,108,54,7,6912,432,40,40,1555,0,,mlp
64,4096,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,1.7673362487792967,mlp
128,8192,2048,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.05222768630981446,mlp
16,512,8192,16,4,a100,108,54,7,6912,432,40,40,1555,0,0.011132415962219238,mlp
32,16384,1024,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.007747891187667848,mlp
128,8192,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
64,8192,8192,32,2,a100,108,54,7,6912,432,40,40,1555,0,1.5023598510742189,mlp
64,2048,16384,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.6826782196044922,mlp
64,8192,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.6917714965820313,mlp
64,1024,4096,16,2,a100,108,54,7,6912,432,40,40,1555,0,0.04552412147521974,mlp
128,16384,16384,64,2,a100,108,54,7,6912,432,40,40,1555,0,,mlp
4,4096,4096,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.002780518352985382,mlp
4,8192,16384,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.10422671356201171,mlp
128,1024,4096,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.04726507549285888,mlp
64,16384,8192,32,2,a100,108,54,7,6912,432,40,40,1555,0,,mlp
32,4096,4096,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.04717598743438721,mlp
64,16384,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
64,8192,16384,16,2,a100,108,54,7,6912,432,40,40,1555,0,,mlp
128,8192,2048,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.10727582664489747,mlp
32,2048,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.04425574359893799,mlp
16,16384,2048,8,4,a100,108,54,7,6912,432,40,40,1555,0,0.026212864017486577,mlp
128,4096,8192,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.36481454315185546,mlp
64,8192,8192,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.36529285278320317,mlp
64,512,16384,64,1,a100,108,54,7,6912,432,40,40,1555,0,0.7159648223876952,mlp
32,16384,8192,64,2,a100,108,54,7,6912,432,40,40,1555,0,1.5082626708984372,mlp
64,4096,4096,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.09530849342346191,mlp
128,16384,16384,128,8,a100,108,54,7,6912,432,40,40,1555,0,,mlp
16,8192,8192,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.1737121780395508,mlp
16,16384,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.34246568908691405,mlp
128,8192,1024,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.055256985473632815,mlp
64,8192,16384,128,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
32,4096,8192,16,8,a100,108,54,7,6912,432,40,40,1555,0,0.08849802246093749,mlp
64,8192,2048,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.02647680006027222,mlp
64,1024,8192,128,2,a100,108,54,7,6912,432,40,40,1555,0,0.1716992004394531,mlp
128,16384,4096,64,2,a100,108,54,7,6912,432,40,40,1555,0,,mlp
16,4096,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.3337796600341797,mlp
32,8192,4096,128,1,a100,108,54,7,6912,432,40,40,1555,0,0.369007926940918,mlp
128,2048,16384,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.6877230133056641,mlp
64,16384,4096,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.20383646697998045,mlp
64,8192,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
32,16384,16384,32,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
64,4096,8192,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.17948185653686524,mlp
128,8192,8192,16,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
4,2048,2048,128,2,a100,108,54,7,6912,432,40,40,1555,0,0.0017021951794624324,mlp
8,16384,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.08834017257690428,mlp
128,4096,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
64,8192,2048,128,2,a100,108,54,7,6912,432,40,40,1555,0,0.1054170627593994,mlp
32,2048,8192,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.08609505310058593,mlp
64,8192,16384,16,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
64,2048,8192,128,1,a100,108,54,7,6912,432,40,40,1555,0,0.8478513610839844,mlp
128,16384,8192,32,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
32,8192,4096,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.05057361927032471,mlp
16,8192,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.17333437423706052,mlp
128,512,4096,16,8,a100,108,54,7,6912,432,40,40,1555,0,0.01181368317604065,mlp
64,16384,16384,128,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
64,4096,4096,32,2,a100,108,54,7,6912,432,40,40,1555,0,0.18180869140625,mlp
32,16384,2048,64,1,a100,108,54,7,6912,432,40,40,1555,0,0.20669537353515627,mlp
64,8192,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.3656385528564453,mlp
128,8192,8192,32,8,a100,108,54,7,6912,432,40,40,1555,0,,mlp
8,4096,16384,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.16832542648315427,mlp
16,8192,4096,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.04736389141082763,mlp
128,4096,8192,64,2,a100,108,54,7,6912,432,40,40,1555,0,1.5079596130371091,mlp
64,16384,4096,16,2,a100,108,54,7,6912,432,40,40,1555,0,0.7210210266113282,mlp
32,8192,16384,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.6867864654541015,mlp
64,16384,8192,128,8,a100,108,54,7,6912,432,40,40,1555,0,,mlp
64,4096,2048,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.027530905628204344,mlp
128,8192,16384,64,2,a100,108,54,7,6912,432,40,40,1555,0,,mlp
16,1024,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.021274163246154783,mlp
32,16384,16384,16,2,a100,108,54,7,6912,432,40,40,1555,0,,mlp
128,8192,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
64,8192,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.3620633071899414,mlp
64,2048,1024,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.0036980224251747136,mlp
32,8192,4096,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.09437383766174316,mlp
64,2048,16384,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.3348086776733398,mlp
128,16384,4096,128,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
2,4096,8192,8,1,a100,108,54,7,6912,432,40,40,1555,0,0.04152401924133301,mlp
2,16384,4096,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.011860428810119629,mlp
128,8192,8192,32,8,a100,108,54,7,6912,432,40,40,1555,0,,mlp
64,8192,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.7210298889160155,mlp
32,2048,16384,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.6711451141357422,mlp
64,8192,8192,32,1,a100,108,54,7,6912,432,40,40,1555,0,,mlp
64,2048,2048,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.013226035118103028,mlp
128,16384,16384,8,8,a100,108,54,7,6912,432,40,40,1555,0,,mlp
32,4096,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.17288458175659183,mlp
16,8192,16384,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.33707729797363284,mlp
128,4096,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.6930518554687499,mlp
64,16384,8192,128,2,a100,108,54,7,6912,432,40,40,1555,0,,mlp
64,8192,2048,16,4,a100,108,54,7,6912,432,40,40,1555,0,0.054521497535705565,mlp
32,16384,4096,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.10129955863952636,mlp
64,8192,16384,128,1,a100,108,54,7,6912,432,40,40,1555,0,,mlp
128,8192,4096,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.3723760147094727,mlp
16,256,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.002796288001537323,mlp
8,8192,8192,16,2,a100,108,54,7,6912,432,40,40,1555,0,0.1698839042663574,mlp
128,1024,16384,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.6858828247070313,mlp
64,16384,2048,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.05234278373718262,mlp
32,4096,8192,128,2,a100,108,54,7,6912,432,40,40,1555,0,0.34447933502197264,mlp
64,16384,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
64,8192,4096,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.10128834495544434,mlp
128,8192,16384,128,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
16,4096,4096,32,2,a100,108,54,7,6912,432,40,40,1555,0,0.04544384002685546,mlp
32,16384,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.7068936187744143,mlp
128,4096,4096,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.3654833114624023,mlp
64,8192,16384,32,4,a100,108,54,7,6912,432,40,40,1555,0,,mlp
