batch,max_seq_length,n_embed,n_head,tensor_parallelism,gpu_name,sms,tpcs,gpcs,cuda_cores,tensor_cores,ram_gb,l2_cache_mb,mem_bw_gB_s,phase,runtime_s,kernel,seq_length
128,NA,2048,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04213893146514892,rms_norm,8192
16,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.01049082884788513,rms_norm,2048
16,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.02121799669265747,rms_norm,8192
128,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08485734367370605,rms_norm,2048
64,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08425989074707031,rms_norm,16384
64,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,8192
32,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.0867520004272461,rms_norm,16384
64,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.02099189758300781,rms_norm,4096
128,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,16384
16,NA,2048,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,3.8026240170001e-4,rms_norm,512
32,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,16384
128,NA,2048,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04209228763580321,rms_norm,8192
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08673827934265135,rms_norm,8192
32,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.01047736320495605,rms_norm,4096
64,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04206684150695801,rms_norm,8192
64,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.02107617292404175,rms_norm,1024
128,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,16384
8,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.00529474558830261,rms_norm,4096
4,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.01055738854408264,rms_norm,16384
128,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,8192
64,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04212766704559326,rms_norm,8192
64,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08478356399536133,rms_norm,4096
32,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04333102073669433,rms_norm,8192
64,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.0104786431312561,rms_norm,2048
128,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,16384
32,NA,1024,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.00264719367027282,rms_norm,4096
16,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04235018215179444,rms_norm,8192
128,NA,2048,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.0104995328426361,rms_norm,2048
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,16384
32,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.0433579008102417,rms_norm,8192
64,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08431882286071776,rms_norm,16384
64,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08485483551025393,rms_norm,4096
128,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,8192
16,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.0027165696144104,rms_norm,1024
8,NA,2048,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.00266306561231613,rms_norm,8192
128,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.02103203840255737,rms_norm,512
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,16384
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.0433037311553955,rms_norm,4096
32,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,16384
64,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04206264324188233,rms_norm,8192
128,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,8192
16,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.01055073285102844,rms_norm,4096
32,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08676715431213379,rms_norm,16384
128,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08671615982055665,rms_norm,4096
64,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,8192
32,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.00268753918409347,rms_norm,1024
64,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04207738914489746,rms_norm,8192
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04330127353668213,rms_norm,4096
128,NA,2048,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08441036796569823,rms_norm,16384
4,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.01049169931411743,rms_norm,8192
2,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.0026821631193161,rms_norm,8192
128,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.0867709945678711,rms_norm,4096
64,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,16384
64,NA,2048,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.02102891492843628,rms_norm,8192
32,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08672153511047363,rms_norm,16384
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04334535694122314,rms_norm,4096
128,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08426608581542969,rms_norm,8192
32,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.02104299535751342,rms_norm,2048
16,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.02101662740707397,rms_norm,16384
128,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,8192
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08672337913513184,rms_norm,8192
32,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.0106098687171936,rms_norm,2048
64,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,8192
64,NA,1024,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.00138751997947692,rms_norm,1024
128,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,16384
8,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.00264709122180938,rms_norm,4096
16,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08490403938293457,rms_norm,16384
128,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04207626228332518,rms_norm,4096
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08676234207153319,rms_norm,8192
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.00531573762893676,rms_norm,512
32,NA,2048,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.01050782723426818,rms_norm,8192
64,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04239820785522461,rms_norm,2048
128,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,16384
16,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.02116234254837036,rms_norm,8192
32,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.0210287615776062,rms_norm,8192
128,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.0432778242111206,rms_norm,2048
128,NA,2048,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08445373344421388,rms_norm,16384
32,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04236262416839599,rms_norm,4096
64,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,16384
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08673075065612793,rms_norm,8192
128,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,8192
8,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.00263383039236068,rms_norm,4096
8,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.01055723514556884,rms_norm,8192
128,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08680714263916017,rms_norm,4096
64,NA,2048,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04212515830993652,rms_norm,16384
64,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,8192
32,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08670561180114746,rms_norm,16384
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04330193901062012,rms_norm,4096
128,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,8192
32,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.0052399616241455,rms_norm,2048
16,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08482718811035156,rms_norm,16384
128,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08430612411499022,rms_norm,8192
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08676311073303222,rms_norm,8192
32,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.0105950719833374,rms_norm,2048
64,NA,1024,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.01053711366653442,rms_norm,8192
64,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.01053480973243713,rms_norm,512
128,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,16384
16,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.01055416307449341,rms_norm,4096
8,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.01048043522834777,rms_norm,16384
128,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,4096
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08672261161804198,rms_norm,8192
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.0105937919139862,rms_norm,1024
32,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08480312156677247,rms_norm,8192
64,NA,2048,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.00526315507888793,rms_norm,2048
128,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,16384
16,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.0104776704788208,rms_norm,8192
32,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04331115531921387,rms_norm,8192
128,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.0209956353187561,rms_norm,2048
64,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,16384
32,NA,2048,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.00526269426345825,rms_norm,4096
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,16384
64,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,8192
128,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08428001365661622,rms_norm,8192
2,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.00266240000724792,rms_norm,4096
4,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.01061503992080688,rms_norm,16384
128,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,8192
64,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,8192
64,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.02097899503707885,rms_norm,4096
32,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.02105850858688354,rms_norm,8192
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.01057771520614623,rms_norm,1024
128,NA,1024,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04235709457397461,rms_norm,16384
32,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04235525093078614,rms_norm,4096
16,NA,2048,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.0052583936214447,rms_norm,8192
128,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,4096
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,16384
32,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04333050880432129,rms_norm,8192
64,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,16384
64,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.02096266231536865,rms_norm,4096
128,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,8192
8,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,7.299071997404e-4,rms_norm,512
16,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.0423795711517334,rms_norm,8192
128,NA,2048,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.00527907834053039,rms_norm,1024
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,16384
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04333445148468017,rms_norm,4096
32,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04205685787200928,rms_norm,16384
64,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,8192
128,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,8192
16,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.00530544636249542,rms_norm,2048
32,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08672312355041503,rms_norm,16384
128,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.0867177978515625,rms_norm,4096
64,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04206484470367432,rms_norm,8192
32,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.0210123776435852,rms_norm,2048
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08670796852111816,rms_norm,8192
64,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.02101145582199096,rms_norm,4096
128,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,16384
4,NA,2048,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.00135526399612426,rms_norm,8192
4,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.02100602855682373,rms_norm,16384
128,NA,1024,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.01048663039207458,rms_norm,4096
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08671421432495117,rms_norm,8192
64,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.00526141436100006,rms_norm,1024
32,NA,2048,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.01050716152191162,rms_norm,8192
64,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08484167709350586,rms_norm,4096
128,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,16384
32,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04332523517608643,rms_norm,8192
16,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04331023349761963,rms_norm,16384
128,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.01059087357521057,rms_norm,512
64,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08431272850036621,rms_norm,16384
32,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04235007991790771,rms_norm,4096
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,16384
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08675409927368163,rms_norm,8192
128,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,8192
16,NA,2048,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.00135157759785652,rms_norm,2048
16,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04235525112152099,rms_norm,8192
128,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04328540153503418,rms_norm,2048
64,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,16384
64,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04209556522369386,rms_norm,8192
32,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04209151973724366,rms_norm,16384
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04330122261047363,rms_norm,4096
128,NA,2048,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04210938892364502,rms_norm,8192
16,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.00527185904979705,rms_norm,1024
32,NA,1024,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.01052723212242126,rms_norm,16384
128,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,8192
64,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04207257614135742,rms_norm,8192
32,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.0212053503036499,rms_norm,4096
64,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,8192
64,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.01052692475318908,rms_norm,2048
128,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,16384
4,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.00266526720523834,rms_norm,4096
2,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.00135219202041626,rms_norm,8192
128,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08486087646484376,rms_norm,2048
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,16384
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08676229209899902,rms_norm,8192
32,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,16384
64,NA,2048,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.02098380794525146,rms_norm,8192
128,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,8192
32,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.02117657623291016,rms_norm,4096
32,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08671257667541503,rms_norm,16384
128,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.042051123046875,rms_norm,4096
64,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,8192
32,NA,1024,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,2.1314560249447e-4,rms_norm,256
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08670105590820312,rms_norm,8192
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.02121395196914673,rms_norm,2048
128,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,16384
8,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.02100695037841796,rms_norm,8192
16,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.0210120192527771,rms_norm,16384
128,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,8192
64,NA,2048,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.02098933753967285,rms_norm,8192
64,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04233553886413575,rms_norm,2048
32,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.0432983039855957,rms_norm,8192
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.01061514229774475,rms_norm,1024
128,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,16384
16,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.0052597247838974,rms_norm,4096
32,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08483102684020997,rms_norm,8192
128,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.0420951036453247,rms_norm,4096
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,16384
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.0867335163116455,rms_norm,8192
64,NA,2048,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04212280330657959,rms_norm,16384
64,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08484520988464357,rms_norm,4096
128,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,8192
8,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.00265820158720016,rms_norm,2048
8,NA,2048,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.0052626942873001,rms_norm,16384
128,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,8192
64,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04206044101715088,rms_norm,8192
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04329768943786621,rms_norm,4096
32,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08477076568603514,rms_norm,8192
64,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.00266265600919723,rms_norm,512
128,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,16384
32,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.02117688312530517,rms_norm,4096
16,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.02126371841430664,rms_norm,8192
128,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08668369941711426,rms_norm,4096
64,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,16384
32,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.02096849927902222,rms_norm,8192
64,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08425861129760744,rms_norm,16384
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04328806362152099,rms_norm,4096
128,NA,2048,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04213237781524658,rms_norm,8192
16,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.00527861750125885,rms_norm,1024
8,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.01060101113319397,rms_norm,8192
128,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04334801921844482,rms_norm,2048
64,NA,2048,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04214553604125976,rms_norm,16384
64,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08483025894165039,rms_norm,4096
32,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08674047927856446,rms_norm,16384
64,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04207569904327393,rms_norm,8192
128,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,8192
16,NA,1024,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.0013476351737976,rms_norm,4096
32,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,16384
128,NA,2048,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.02096225280761719,rms_norm,4096
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08673034248352052,rms_norm,8192
32,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.00531747844219207,rms_norm,1024
64,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04208824329376221,rms_norm,8192
64,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04236861438751221,rms_norm,2048
128,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,16384
1,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.00136698879599571,rms_norm,8192
4,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.01048053770065307,rms_norm,8192
128,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.02100971527099609,rms_norm,2048
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,16384
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08670894050598145,rms_norm,8192
32,NA,2048,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.02101928968429565,rms_norm,16384
64,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08479810562133791,rms_norm,4096
128,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08431994895935058,rms_norm,8192
32,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.00269260799884796,rms_norm,512
16,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.02100142068862914,rms_norm,16384
128,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,8192
64,NA,2048,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.02101340160369872,rms_norm,8192
32,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04235392017364502,rms_norm,4096
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.08673592300415037,rms_norm,8192
64,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.021181747341156,rms_norm,2048
128,NA,16384,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,NA,rms_norm,16384
8,NA,4096,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.00263270400762557,rms_norm,4096
16,NA,8192,NA,NA,a100,108,54,7,6912,432,40,40,1555,0,0.04333265895843506,rms_norm,16384
